customer_no,timestamp,customer_no,location,day,hour
tuesday112,2019-09-03 08:24:00,tuesday112,dairy,tuesday,08:00-09:00
tuesday112,2019-09-03 08:25:00,tuesday112,dairy,tuesday,08:00-09:00
tuesday112,2019-09-03 08:26:00,tuesday112,drinks,tuesday,08:00-09:00
tuesday112,2019-09-03 08:27:00,tuesday112,fruit,tuesday,08:00-09:00
tuesday112,2019-09-03 08:28:00,tuesday112,fruit,tuesday,08:00-09:00
tuesday112,2019-09-03 08:29:00,tuesday112,checkout,tuesday,08:00-09:00
tuesday1120,2019-09-03 18:49:00,tuesday1120,fruit,tuesday,18:00-19:00
tuesday1120,2019-09-03 18:50:00,tuesday1120,checkout,tuesday,18:00-19:00
tuesday1121,2019-09-03 18:49:00,tuesday1121,fruit,tuesday,18:00-19:00
tuesday1121,2019-09-03 18:50:00,tuesday1121,fruit,tuesday,18:00-19:00
tuesday1121,2019-09-03 18:51:00,tuesday1121,checkout,tuesday,18:00-19:00
tuesday1122,2019-09-03 18:49:00,tuesday1122,fruit,tuesday,18:00-19:00
tuesday1122,2019-09-03 18:50:00,tuesday1122,fruit,tuesday,18:00-19:00
tuesday1122,2019-09-03 18:51:00,tuesday1122,checkout,tuesday,18:00-19:00
tuesday1123,2019-09-03 18:49:00,tuesday1123,fruit,tuesday,18:00-19:00
tuesday1123,2019-09-03 18:50:00,tuesday1123,checkout,tuesday,18:00-19:00
tuesday1124,2019-09-03 18:49:00,tuesday1124,drinks,tuesday,18:00-19:00
tuesday1124,2019-09-03 18:50:00,tuesday1124,checkout,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:50:00,tuesday1125,drinks,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:51:00,tuesday1125,drinks,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:52:00,tuesday1125,drinks,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:53:00,tuesday1125,fruit,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:54:00,tuesday1125,spices,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:55:00,tuesday1125,spices,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:56:00,tuesday1125,spices,tuesday,18:00-19:00
tuesday1125,2019-09-03 18:57:00,tuesday1125,checkout,tuesday,18:00-19:00
tuesday1126,2019-09-03 18:50:00,tuesday1126,dairy,tuesday,18:00-19:00
tuesday1126,2019-09-03 18:51:00,tuesday1126,dairy,tuesday,18:00-19:00
tuesday1126,2019-09-03 18:52:00,tuesday1126,checkout,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:50:00,tuesday1127,fruit,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:51:00,tuesday1127,dairy,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:52:00,tuesday1127,spices,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:53:00,tuesday1127,spices,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:54:00,tuesday1127,spices,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:55:00,tuesday1127,spices,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:56:00,tuesday1127,dairy,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:57:00,tuesday1127,dairy,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:58:00,tuesday1127,fruit,tuesday,18:00-19:00
tuesday1127,2019-09-03 18:59:00,tuesday1127,checkout,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:51:00,tuesday1128,drinks,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:52:00,tuesday1128,drinks,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:53:00,tuesday1128,drinks,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:54:00,tuesday1128,fruit,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:55:00,tuesday1128,fruit,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:56:00,tuesday1128,fruit,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:57:00,tuesday1128,dairy,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:58:00,tuesday1128,drinks,tuesday,18:00-19:00
tuesday1128,2019-09-03 18:59:00,tuesday1128,checkout,tuesday,18:00-19:00
tuesday1129,2019-09-03 18:51:00,tuesday1129,fruit,tuesday,18:00-19:00
tuesday1129,2019-09-03 18:52:00,tuesday1129,checkout,tuesday,18:00-19:00
tuesday113,2019-09-03 08:03:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:04:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:05:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:06:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:07:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:08:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:09:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:10:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:11:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:12:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:13:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:14:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:15:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:16:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:17:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:18:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:19:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:20:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:21:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:22:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:23:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:24:00,tuesday113,fruit,tuesday,08:00-09:00
tuesday113,2019-09-03 08:25:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:26:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:27:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:28:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:29:00,tuesday113,spices,tuesday,08:00-09:00
tuesday113,2019-09-03 08:30:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:31:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:32:00,tuesday113,drinks,tuesday,08:00-09:00
tuesday113,2019-09-03 08:33:00,tuesday113,checkout,tuesday,08:00-09:00
tuesday1130,2019-09-03 18:51:00,tuesday1130,drinks,tuesday,18:00-19:00
tuesday1130,2019-09-03 18:52:00,tuesday1130,drinks,tuesday,18:00-19:00
tuesday1130,2019-09-03 18:53:00,tuesday1130,drinks,tuesday,18:00-19:00
tuesday1130,2019-09-03 18:54:00,tuesday1130,drinks,tuesday,18:00-19:00
tuesday1130,2019-09-03 18:55:00,tuesday1130,checkout,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:53:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:54:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:55:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:56:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:57:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:58:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 18:59:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:00:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:01:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:02:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:03:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:04:00,tuesday1131,dairy,tuesday,18:00-19:00
tuesday1131,2019-09-03 19:05:00,tuesday1131,fruit,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:06:00,tuesday1131,fruit,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:07:00,tuesday1131,dairy,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:08:00,tuesday1131,dairy,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:09:00,tuesday1131,fruit,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:10:00,tuesday1131,drinks,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:11:00,tuesday1131,drinks,tuesday,19:00-20:00
tuesday1131,2019-09-03 19:12:00,tuesday1131,checkout,tuesday,19:00-20:00
tuesday1132,2019-09-03 18:53:00,tuesday1132,fruit,tuesday,18:00-19:00
tuesday1132,2019-09-03 18:54:00,tuesday1132,spices,tuesday,18:00-19:00
tuesday1132,2019-09-03 18:55:00,tuesday1132,fruit,tuesday,18:00-19:00
tuesday1132,2019-09-03 18:56:00,tuesday1132,fruit,tuesday,18:00-19:00
tuesday1132,2019-09-03 18:57:00,tuesday1132,checkout,tuesday,18:00-19:00
tuesday1133,2019-09-03 18:54:00,tuesday1133,fruit,tuesday,18:00-19:00
tuesday1133,2019-09-03 18:55:00,tuesday1133,fruit,tuesday,18:00-19:00
tuesday1133,2019-09-03 18:56:00,tuesday1133,checkout,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:54:00,tuesday1134,fruit,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:55:00,tuesday1134,fruit,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:56:00,tuesday1134,dairy,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:57:00,tuesday1134,spices,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:58:00,tuesday1134,dairy,tuesday,18:00-19:00
tuesday1134,2019-09-03 18:59:00,tuesday1134,drinks,tuesday,18:00-19:00
tuesday1134,2019-09-03 19:00:00,tuesday1134,drinks,tuesday,18:00-19:00
tuesday1134,2019-09-03 19:01:00,tuesday1134,drinks,tuesday,18:00-19:00
tuesday1134,2019-09-03 19:02:00,tuesday1134,spices,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:03:00,tuesday1134,spices,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:04:00,tuesday1134,spices,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:05:00,tuesday1134,dairy,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:06:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:07:00,tuesday1134,spices,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:08:00,tuesday1134,dairy,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:09:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:10:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:11:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:12:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:13:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:14:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:15:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:16:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:17:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:18:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:19:00,tuesday1134,drinks,tuesday,19:00-20:00
tuesday1134,2019-09-03 19:20:00,tuesday1134,checkout,tuesday,19:00-20:00
tuesday1135,2019-09-03 18:55:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 18:56:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 18:57:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 18:58:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 18:59:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 19:00:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 19:01:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 19:02:00,tuesday1135,dairy,tuesday,18:00-19:00
tuesday1135,2019-09-03 19:03:00,tuesday1135,checkout,tuesday,19:00-20:00
tuesday1136,2019-09-03 18:55:00,tuesday1136,spices,tuesday,18:00-19:00
tuesday1136,2019-09-03 18:56:00,tuesday1136,dairy,tuesday,18:00-19:00
tuesday1136,2019-09-03 18:57:00,tuesday1136,checkout,tuesday,18:00-19:00
tuesday1137,2019-09-03 18:57:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 18:58:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 18:59:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:00:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:01:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:02:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:03:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:04:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:05:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:06:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:07:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:08:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:09:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:10:00,tuesday1137,dairy,tuesday,18:00-19:00
tuesday1137,2019-09-03 19:11:00,tuesday1137,drinks,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:12:00,tuesday1137,fruit,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:13:00,tuesday1137,fruit,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:14:00,tuesday1137,dairy,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:15:00,tuesday1137,dairy,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:16:00,tuesday1137,dairy,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:17:00,tuesday1137,dairy,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:18:00,tuesday1137,dairy,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:19:00,tuesday1137,spices,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:20:00,tuesday1137,fruit,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:21:00,tuesday1137,fruit,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:22:00,tuesday1137,fruit,tuesday,19:00-20:00
tuesday1137,2019-09-03 19:23:00,tuesday1137,checkout,tuesday,19:00-20:00
tuesday1138,2019-09-03 18:58:00,tuesday1138,fruit,tuesday,18:00-19:00
tuesday1138,2019-09-03 18:59:00,tuesday1138,fruit,tuesday,18:00-19:00
tuesday1138,2019-09-03 19:00:00,tuesday1138,dairy,tuesday,19:00-20:00
tuesday1138,2019-09-03 19:01:00,tuesday1138,dairy,tuesday,19:00-20:00
tuesday1138,2019-09-03 19:02:00,tuesday1138,checkout,tuesday,19:00-20:00
tuesday1139,2019-09-03 18:58:00,tuesday1139,drinks,tuesday,18:00-19:00
tuesday1139,2019-09-03 18:59:00,tuesday1139,drinks,tuesday,18:00-19:00
tuesday1139,2019-09-03 19:00:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:01:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:02:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:03:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:04:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:05:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:06:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:07:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:08:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:09:00,tuesday1139,fruit,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:10:00,tuesday1139,spices,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:11:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:12:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:13:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:14:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:15:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:16:00,tuesday1139,dairy,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:17:00,tuesday1139,spices,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:18:00,tuesday1139,spices,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:19:00,tuesday1139,spices,tuesday,19:00-20:00
tuesday1139,2019-09-03 19:20:00,tuesday1139,checkout,tuesday,19:00-20:00
tuesday114,2019-09-03 08:03:00,tuesday114,drinks,tuesday,08:00-09:00
tuesday114,2019-09-03 08:04:00,tuesday114,fruit,tuesday,08:00-09:00
tuesday114,2019-09-03 08:05:00,tuesday114,fruit,tuesday,08:00-09:00
tuesday114,2019-09-03 08:06:00,tuesday114,drinks,tuesday,08:00-09:00
tuesday114,2019-09-03 08:07:00,tuesday114,spices,tuesday,08:00-09:00
tuesday114,2019-09-03 08:08:00,tuesday114,checkout,tuesday,08:00-09:00
tuesday1140,2019-09-03 18:58:00,tuesday1140,fruit,tuesday,18:00-19:00
tuesday1140,2019-09-03 18:59:00,tuesday1140,fruit,tuesday,18:00-19:00
tuesday1140,2019-09-03 19:00:00,tuesday1140,checkout,tuesday,19:00-20:00
tuesday1141,2019-09-03 18:58:00,tuesday1141,fruit,tuesday,18:00-19:00
tuesday1141,2019-09-03 18:59:00,tuesday1141,fruit,tuesday,18:00-19:00
tuesday1141,2019-09-03 19:00:00,tuesday1141,drinks,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:01:00,tuesday1141,drinks,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:02:00,tuesday1141,spices,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:03:00,tuesday1141,spices,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:04:00,tuesday1141,spices,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:05:00,tuesday1141,dairy,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:06:00,tuesday1141,dairy,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:07:00,tuesday1141,spices,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:08:00,tuesday1141,dairy,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:09:00,tuesday1141,drinks,tuesday,19:00-20:00
tuesday1141,2019-09-03 19:10:00,tuesday1141,checkout,tuesday,19:00-20:00
tuesday1142,2019-09-03 18:58:00,tuesday1142,drinks,tuesday,18:00-19:00
tuesday1142,2019-09-03 18:59:00,tuesday1142,fruit,tuesday,18:00-19:00
tuesday1142,2019-09-03 19:00:00,tuesday1142,fruit,tuesday,18:00-19:00
tuesday1142,2019-09-03 19:01:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:02:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:03:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:04:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:05:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:06:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:07:00,tuesday1142,drinks,tuesday,19:00-20:00
tuesday1142,2019-09-03 19:08:00,tuesday1142,checkout,tuesday,19:00-20:00
tuesday1143,2019-09-03 18:58:00,tuesday1143,spices,tuesday,18:00-19:00
tuesday1143,2019-09-03 18:59:00,tuesday1143,drinks,tuesday,18:00-19:00
tuesday1143,2019-09-03 19:00:00,tuesday1143,fruit,tuesday,19:00-20:00
tuesday1143,2019-09-03 19:01:00,tuesday1143,fruit,tuesday,19:00-20:00
tuesday1143,2019-09-03 19:02:00,tuesday1143,checkout,tuesday,19:00-20:00
tuesday1144,2019-09-03 18:59:00,tuesday1144,fruit,tuesday,18:00-19:00
tuesday1144,2019-09-03 19:00:00,tuesday1144,fruit,tuesday,18:00-19:00
tuesday1144,2019-09-03 19:01:00,tuesday1144,checkout,tuesday,19:00-20:00
tuesday1145,2019-09-03 18:59:00,tuesday1145,fruit,tuesday,18:00-19:00
tuesday1145,2019-09-03 19:00:00,tuesday1145,dairy,tuesday,19:00-20:00
tuesday1145,2019-09-03 19:01:00,tuesday1145,checkout,tuesday,19:00-20:00
tuesday1146,2019-09-03 19:03:00,tuesday1146,fruit,tuesday,19:00-20:00
tuesday1146,2019-09-03 19:04:00,tuesday1146,drinks,tuesday,19:00-20:00
tuesday1146,2019-09-03 19:05:00,tuesday1146,drinks,tuesday,19:00-20:00
tuesday1146,2019-09-03 19:06:00,tuesday1146,checkout,tuesday,19:00-20:00
tuesday1147,2019-09-03 19:03:00,tuesday1147,dairy,tuesday,19:00-20:00
tuesday1147,2019-09-03 19:04:00,tuesday1147,checkout,tuesday,19:00-20:00
tuesday1148,2019-09-03 19:03:00,tuesday1148,fruit,tuesday,19:00-20:00
tuesday1148,2019-09-03 19:04:00,tuesday1148,fruit,tuesday,19:00-20:00
tuesday1148,2019-09-03 19:05:00,tuesday1148,checkout,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:03:00,tuesday1149,spices,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:04:00,tuesday1149,dairy,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:05:00,tuesday1149,dairy,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:06:00,tuesday1149,dairy,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:07:00,tuesday1149,dairy,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:08:00,tuesday1149,drinks,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:09:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:10:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:11:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:12:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:13:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:14:00,tuesday1149,fruit,tuesday,19:00-20:00
tuesday1149,2019-09-03 19:15:00,tuesday1149,checkout,tuesday,19:00-20:00
tuesday115,2019-09-03 08:03:00,tuesday115,spices,tuesday,08:00-09:00
tuesday115,2019-09-03 08:04:00,tuesday115,checkout,tuesday,08:00-09:00
tuesday1150,2019-09-03 19:05:00,tuesday1150,fruit,tuesday,19:00-20:00
tuesday1150,2019-09-03 19:06:00,tuesday1150,fruit,tuesday,19:00-20:00
tuesday1150,2019-09-03 19:07:00,tuesday1150,checkout,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:05:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:06:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:07:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:08:00,tuesday1151,spices,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:09:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:10:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:11:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:12:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:13:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:14:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:15:00,tuesday1151,dairy,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:16:00,tuesday1151,drinks,tuesday,19:00-20:00
tuesday1151,2019-09-03 19:17:00,tuesday1151,checkout,tuesday,19:00-20:00
tuesday1152,2019-09-03 19:05:00,tuesday1152,fruit,tuesday,19:00-20:00
tuesday1152,2019-09-03 19:06:00,tuesday1152,checkout,tuesday,19:00-20:00
tuesday1153,2019-09-03 19:05:00,tuesday1153,fruit,tuesday,19:00-20:00
tuesday1153,2019-09-03 19:06:00,tuesday1153,checkout,tuesday,19:00-20:00
tuesday1154,2019-09-03 19:06:00,tuesday1154,drinks,tuesday,19:00-20:00
tuesday1154,2019-09-03 19:07:00,tuesday1154,drinks,tuesday,19:00-20:00
tuesday1154,2019-09-03 19:08:00,tuesday1154,checkout,tuesday,19:00-20:00
tuesday1155,2019-09-03 19:06:00,tuesday1155,fruit,tuesday,19:00-20:00
tuesday1155,2019-09-03 19:07:00,tuesday1155,checkout,tuesday,19:00-20:00
tuesday1156,2019-09-03 19:06:00,tuesday1156,drinks,tuesday,19:00-20:00
tuesday1156,2019-09-03 19:07:00,tuesday1156,drinks,tuesday,19:00-20:00
tuesday1156,2019-09-03 19:08:00,tuesday1156,checkout,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:06:00,tuesday1157,fruit,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:07:00,tuesday1157,fruit,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:08:00,tuesday1157,fruit,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:09:00,tuesday1157,fruit,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:10:00,tuesday1157,dairy,tuesday,19:00-20:00
tuesday1157,2019-09-03 19:11:00,tuesday1157,checkout,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:06:00,tuesday1158,spices,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:07:00,tuesday1158,drinks,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:08:00,tuesday1158,fruit,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:09:00,tuesday1158,spices,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:10:00,tuesday1158,dairy,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:11:00,tuesday1158,dairy,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:12:00,tuesday1158,dairy,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:13:00,tuesday1158,spices,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:14:00,tuesday1158,dairy,tuesday,19:00-20:00
tuesday1158,2019-09-03 19:15:00,tuesday1158,dairy,tuesday,19:00-20:00
